place_id,name,name_key,category,subcategory,district,city,province,latitude,longitude,opening_hours,source,source_file,all_sources,all_source_files
PLC0005246,Gamodh Citadel Resort,gamodh citadel resort,accommodation,hotel,Anuradhapura,Anuradhapura,North Central,8.364349449999999,80.36480515500222,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Guest Houses.xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0005247,Gampaha Hardware,gampaha hardware,shopping,hardware,Gampaha,,Western,7.1553411,80.0570235,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005248,GAMPAHA HOLIDAY INN,gampaha holiday inn,accommodation,Guest Houses,Gampaha,Minuwangoda Pradeshiya Sabha,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005249,GAMPAHA VILLAGE INN,gampaha village inn,accommodation,Guest Houses,Gampaha,Gampaha,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005250,Gampola Gold House,gampola gold house,shopping,jewelry,Kandy,,Central,7.1976527,80.6695458,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005251,Gampola Rest House,gampola rest house,accommodation,guest_house,Kandy,,Central,7.16099,80.5674576,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005252,Gamuno Auto Engineers,gamuno auto engineers,shopping,car_repair,Kurunegala,,North Western,8.0748855,80.3295936,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005253,GAMUNU REST INN,gamunu rest inn,accommodation,Guest Houses,Gampaha,Katana Pradeshiya Sabha,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005254,Gamunu Timber Mills,gamunu timber mills,shopping,hardware,Galle,,Southern,6.05283485,80.20801605916844,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005255,Ganapathi store,ganapathi store,shopping,supermarket,Batticaloa,,Eastern,7.7723298,81.61931674622167,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005256,Gandhara,gandhara,shopping,car,Colombo,Kirulapone,Western,6.875548,79.8808067,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005257,Gandhi Lodge Vegetarian,gandhi lodge vegetarian,food,restaurant,Colombo,,Western,6.8724161,79.8615722,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005258,Ganesh food city,ganesh food city,shopping,supermarket,Batticaloa,,Eastern,7.8028946,81.57481737461538,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005259,Ganesh Gardens Cabanas and Restaurant,ganesh gardens cabanas and restaurant,accommodation,hotel,Hambantota,,Southern,6.0405233,80.8140849,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005260,Ganesh Stores,ganesh stores,shopping,convenience,Trincomalee,,Eastern,8.5949888,81.2212009,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005261,Gang Kitchen,gang kitchen,food,restaurant,Galle,,Southern,5.9751115,80.3609644,Sa-Th 00:00-24:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005262,GANGA ADDARA HOTEL,ganga addara hotel,accommodation,Guest Houses,Matara,Matara,,5.947097,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005263,Ganga Book Shop,ganga book shop,shopping,books,Gampaha,,Western,7.1411104,80.0939534,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005264,GANGA GARDEN,ganga garden,accommodation,Guest Houses,Kalutara,Aluthgama,,6.437746,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005265,Ganga Garden,ganga garden,food,restaurant,Galle,,Southern,6.4375135,79.9940033,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005266,Ganga Tex,ganga tex,shopping,clothes,Kandy,,Central,7.2958642000000005,80.63653739074586,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005267,Gangaa and Brothers,gangaa and brothers,accommodation,guest_house,Jaffna,,Northern,9.66269525,80.02107150113362,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005268,Gangabada Asiriya,gangabada asiriya,accommodation,hotel,Galle,,Southern,6.2736068,80.0388362,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005269,Gangadagedara Kade,gangadagedara kade,shopping,convenience,Matara,,Southern,6.09759535,80.65282865847007,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005270,Gangai Restaurant,gangai restaurant,food,restaurant,Trincomalee,,Eastern,8.461557,81.2322834,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005271,Gangala,gangala,accommodation,guest_house,Matale,,Central,7.549683,80.7761189,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005272,Gangananda,gangananda,accommodation,guest_house,Galle,,Southern,6.224172,80.0598348,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005273,Gangarama Rest,gangarama rest,accommodation,guest_house,Monaragala,,Uva,6.4228142,81.3247685,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005274,Gangaramaya Pilgrims Center,gangaramaya pilgrims center,accommodation,guest_house,Monaragala,Katharagama,Uva,6.4215646,81.3257431,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005275,Gangasiri,gangasiri,shopping,supermarket,Galle,,Southern,6.0653024,80.2176063,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005276,Ganga,ganga,food,restaurant,Kandy,Kandy,Central,7.2945421,80.6362296,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005277,Gangula Family Restaurant & Bar,gangula family restaurant bar,food,bar,Gampaha,Negombo,Western,7.2311625,79.9159974,24/7,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005278,Gangula Lodge,gangula lodge,accommodation,guest_house,Matale,Sigiriya,Central,7.9505451,80.7539729,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005279,Ganthera,ganthera,food,cafe,Kalutara,,Western,6.59210735,79.96651068213691,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005280,Garage 161,garage 161,shopping,car_repair,Gampaha,,Western,6.9717919,79.8922254,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005281,Garage Cafe,garage cafe,food,cafe,Kandy,,Central,7.2916527,80.6313824,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005282,Garage Cafe,garage cafe,food,cafe,Matale,,Central,7.9506308,80.7539097,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005283,"Garage, SUSL",garage susl,shopping,doityourself,Ratnapura,,Sabaragamuwa,6.7140948,80.79025944436535,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005284,garage,garage,shopping,motorcycle_repair,Ratnapura,,Sabaragamuwa,6.7106238,80.673629,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005285,GARDEN BEACH CLUB,garden beach club,accommodation,Guest Houses,Galle,Galle,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005286,Garden Beach Hotel,garden beach hotel,accommodation,hotel,Kalutara,Waskaduwa,Western,6.5955192,79.9543851,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005287,GARDEN GUEST HOUSE,garden guest house,accommodation,Home Stay Units,Colombo,Colombo,,6.921816,,,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv
PLC0005288,Garden House,garden house,accommodation,hotel,Galle,unawatuna,Southern,6.0203808,80.2522421,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005289,Garden On Sea,garden on sea,accommodation,hotel,Galle,,Southern,6.1380062,80.0993896,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005290,GARDEN REST-KANDY,garden rest kandy,accommodation,Home Stay Units,Kandy,MC,,7.2832395,,,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv
PLC0005291,Garden View Restaurant,garden view restaurant,food,restaurant,Badulla,,Uva,6.8663742,81.0402697,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005292,GardenLife Lanka,gardenlife lanka,shopping,garden_centre,Colombo,,Western,6.8937406,79.9260917,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005293,Garden,garden,shopping,garden_centre,Ampara,,Eastern,7.2802331,81.8523168,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005294,Garfield's Kitchen,garfield s kitchen,food,fast_food,Colombo,,Western,6.8912178,79.9259586,Mo-Su 09:00-21:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005295,Garland Cafe,garland cafe,food,restaurant,Ratnapura,,Sabaragamuwa,6.7157787,80.3843889,Mo-Su 07:00-22:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005296,Garlic Cafe,garlic cafe,food,restaurant,Matara,,Southern,5.9661979,80.7069636,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005297,Garlic,garlic,food,restaurant,Matara,,Southern,5.9476173,80.4611985,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005298,Garment Factory,garment factory,shopping,clothes,Badulla,,Uva,6.9288552,80.901019,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005299,Garment Factory,garment factory,shopping,clothes,Kurunegala,,North Western,7.9771685,80.2653323,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005300,Garmin Lanka,garmin lanka,shopping,electronics,Colombo,Maharagama,Western,6.8571769,79.9170316,Mo-Fr 8:30-17:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005301,Garmin,garmin,shopping,electronics,Colombo,Colombo 7,Western,6.9069689,79.8611926,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005302,Garton's Group Head Office (Garton's Ark),garton s group head office garton s ark,food,restaurant,Colombo,Jayawardhanapura Kotte,Western,6.8830896,79.8929365,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005303,GARTONS ARK RESTAURANT,gartons ark restaurant,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0005304,GARTONS CAPE,gartons cape,accommodation,Tourist Hotels,Galle,Weligama Pradeshiya Sabha,,5.965604,,,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx
PLC0005305,Gartons Cape,gartons cape,accommodation,hotel,Matara,,Southern,5.9657659,80.382347,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005306,Gas Balloon Party Shop,gas balloon party shop,shopping,party,Gampaha,,Western,6.9766741,79.8886695,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005307,Gas,gas,shopping,gas_cylinder,Gampaha,,Western,7.09222245,79.99685115549961,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005308,Gateway Computer,gateway computer,shopping,computer,Gampaha,,Western,7.1208422,79.92097085144246,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005309,Gavaramana supermart,gavaramana supermart,shopping,supermarket,Ratnapura,,Sabaragamuwa,6.6441772,80.7073644,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005310,GAWRAWA NETHWAN,gawrawa nethwan,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0005311,GAYA FAMILY RESORT,gaya family resort,accommodation,Guest Houses,Kurunegala,Mawathagama Pradeshiya Sabha,,7.435825,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005312,Gayan Bakers,gayan bakers,shopping,bakery,Gampaha,,Western,7.0752117,80.1011879,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005313,Gayan Fish,gayan fish,shopping,seafood,Matara,,Southern,5.9447421,80.5255962,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005314,GAYAN GUEST HOUSE,gayan guest house,accommodation,Guest Houses,Galle,Bentota Pradeshiya Sabha,,6.031898,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005315,Gayan Hardware,gayan hardware,shopping,hardware,Matara,Medagoda,Southern,5.9513505,80.4958091,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005316,Gayan Hotel,gayan hotel,food,restaurant,Gampaha,,Western,7.2070237,79.8426303,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005317,Gayan Hotel,gayan hotel,food,cafe,Kandy,,Central,7.2941612,80.85389685137231,24/7,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005318,Gayan motors,gayan motors,shopping,car_repair,Matale,,Central,7.9511889,80.740841,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005319,Gayan tours and Travels,gayan tours and travels,shopping,travel_agency,Gampaha,,Western,7.119063150000001,79.91682029372626,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005320,Gayana Guest House Hotel,gayana guest house hotel,accommodation,hotel,Hambantota,,Southern,6.0327502,80.8002655,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005321,Gayana Hotel,gayana hotel,accommodation,hotel,Hambantota,,Southern,6.0326285,80.8003183,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005322,Gayani Shop,gayani shop,shopping,convenience,Kandy,Meemure,Central,7.4413065,80.8438168,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005323,Gayanjali Cane Craft,gayanjali cane craft,shopping,furniture,Colombo,Pannipitiya,Western,6.8462158,79.9475043,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005324,GAYANS FAMILY RESTURANT,gayans family resturant,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0005325,Gayathree cultural centre,gayathree cultural centre,activity,arts_centre,Batticaloa,,Eastern,7.7172239000000005,81.71074195332851,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005326,GCS,gcs,shopping,fashion,Polonnaruwa,,North Central,7.9323892,81.0313845,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005327,GECKO RESTAURANT & ROOMS,gecko restaurant rooms,accommodation,Guest Houses,Ampara,Ampara,,6.841218,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005328,Gecko,gecko,accommodation,hotel,Ampara,Arugam Bay,Eastern,6.8412603,81.832559,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005329,Gedara Bath Kade,gedara bath kade,food,cafe,Monaragala,Katharagama UP,Uva,6.4204203,81.3202368,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005330,Gedara Maharagama,gedara maharagama,food,restaurant,Colombo,Maharagama,Western,6.8429022,79.9210249,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005331,Gedara Villa,gedara villa,food,restaurant,Kalutara,Waskaduwa,Western,6.5963565,79.9558542,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005332,Geeruk Hotel & Family Restaurant,geeruk hotel family restaurant,food,cafe,Matara,,Southern,5.9202699,80.5875809,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005333,Geeth Auto repair,geeth auto repair,shopping,car_repair,Matara,,Southern,5.942946,80.5040606,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005334,Geeth Me Buffet,geeth me buffet,food,restaurant,Trincomalee,,Eastern,8.5860461,81.2158029,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005335,Geetha Gues House,geetha gues house,accommodation,guest_house,Trincomalee,,Eastern,8.593416,81.21620419999999,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005336,Geetha Hotel,geetha hotel,food,restaurant,Nuwara Eliya,,Central,7.0952371,80.8618675,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005337,Gekko Jewellery Tea Souvenirs,gekko jewellery tea souvenirs,shopping,gift,Galle,,Southern,6.0262346,80.2187573,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005338,Gelanigama Stores,gelanigama stores,shopping,supermarket,Kalutara,,Western,6.7192345,80.0013111,24/7,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005339,Gem Bank,gem bank,shopping,jewelry,Galle,Aluthgama,Southern,6.428963,79.99898998701595,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005340,Gem Field Rest Hotel,gem field rest hotel,accommodation,hotel,Ratnapura,,Sabaragamuwa,6.6751209,80.4039136,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005341,Gem House,gem house,shopping,jewelry,Badulla,,Uva,6.8300297,80.9903659,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005342,Gem & Mineral Museum,gem mineral museum,attraction,museum,Kandy,Kandy,Central,7.2740748,80.6106024,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005343,Gemi Gedara,gemi gedara,food,restaurant,Anuradhapura,,North Central,8.3169679,80.4131663,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005344,Gemi Gedara,gemi gedara,food,restaurant,Matale,,Central,7.8691661,80.6504751,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005345,gemi gedara,gemi gedara,food,restaurant,Monaragala,,Uva,6.4097113,81.1388567,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005346,Gemisewana (සැරට),gemisewana,shopping,beverages,Matara,,Southern,6.267752,80.5221592,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005347,GEMS CHAMBER-GEM BANK,gems chamber gem bank,activity,tourist_shop,Ratnapura,,,,,,official_tourism,Tourist Shops.xlsx,official_tourism,Tourist Shops.xlsx
PLC0005348,Gems Garden Guest House & Restaurant,gems garden guest house restaurant,food,restaurant,Hambantota,Tangalle,Southern,6.0393917,80.8103631,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005349,Gen. Kobbekaduwa Memorial. Arali,gen kobbekaduwa memorial arali,attraction,viewpoint,Jaffna,,Northern,9.6715993,79.925188,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005350,Genelle,genelle,shopping,shoes,Colombo,,Western,6.8883831,79.867975,Mo-Th 10:00-19:00; Fr-Su 10:00-20:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005351,General Auto Works,general auto works,shopping,car_repair,Colombo,Union Place,Western,6.9191254,79.8618212,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005352,General Photo Company,general photo company,shopping,copyshop,Colombo,,Western,6.8903061,79.8639129,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005353,General Stores,general stores,shopping,convenience,Badulla,,Uva,6.8956138,80.8734968,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005354,General Tsunami Photo Museum,general tsunami photo museum,attraction,museum,Galle,,Southern,6.1687924,80.08797440000001,Mo-Su 08:00-18:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005355,Gentleman Barber Shop,gentleman barber shop,shopping,hairdresser,Hambantota,,Southern,6.0314582,80.7986647,Mo-Fr 09:00-17:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005356,Gents Salon,gents salon,shopping,beauty,Kandy,,Central,7.2814161,80.6705242,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005357,Geoffrey Bawa House No.11,geoffrey bawa house no 11,attraction,museum,Colombo,Colombo 7,Western,6.9014761,79.8578671674941,"Mo-Fr 10:00,14:00,15:30; Sa 11:00,16:00; Su 11:00",openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005358,George Gooneratne Eye Care,george gooneratne eye care,shopping,optician,Colombo,,Western,6.9006797,79.9205039,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005359,George Gooneratne Optometrists,george gooneratne optometrists,shopping,optician,Colombo,Nugegoda,Western,6.868265,79.8916172,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005360,Gerard Mendis Chocolatier,gerard mendis chocolatier,shopping,chocolate,Colombo,Colombo 07,Western,6.9113922,79.8704439,Mo-Su 09:00-23:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005361,German Cultural Center,german cultural center,activity,theatre,Colombo,,Western,6.9098892,79.870777,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005362,Gestupana Lake View,gestupana lake view,accommodation,hotel,Monaragala,Sella Katharagama UP,Uva,6.4357632,81.2779597,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005363,Get Fresh,get fresh,food,restaurant,Galle,,Southern,6.1339372,80.1005187,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005364,Gethsamane Cottage,gethsamane cottage,accommodation,guest_house,Kandy,,Central,7.2149088,80.6690991,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005365,gf house,gf house,shopping,confectionery,Matale,,Central,7.4045268,80.6230584,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005366,Gflock,gflock,shopping,clothes,Colombo,,Western,6.907496,79.8511415,Mo-Su 09:00-18:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005367,Gflock,gflock,shopping,clothes,Gampaha,Wattala,Western,6.98231,79.8878862,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005368,ghgh,ghgh,shopping,clothes,Ratnapura,,Sabaragamuwa,6.8551827,80.2607239,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005369,Giant Hearth-Stone,giant hearth stone,attraction,attraction,Ampara,,Eastern,6.6274201,81.7571301,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005370,Giant Nawada tree,giant nawada tree,attraction,attraction,Ratnapura,,Sabaragamuwa,6.4202246,80.4160946,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005371,Giant Seated Buddha,giant seated buddha,attraction,artwork,Colombo,,Western,6.9147642000000005,79.86289658103018,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005372,Giants Footprint,giants footprint,attraction,attraction,Jaffna,,Northern,9.5180455,79.6581539,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005373,Gift House,gift house,shopping,gift,Kandy,,Central,7.1972289,80.6687297,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005374,Giftup. lk,giftup lk,shopping,gift,Colombo,Sri Jayawardenepura Kotte,Western,6.8889549,79.9018619,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005375,Gigafoods,gigafoods,food,restaurant,Colombo,,Western,6.8806544,79.9342011,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005376,Gigapass,gigapass,shopping,computer,Matara,,Southern,5.9739805,80.4290815,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005377,Gihan Automart & Auto Repair,gihan automart auto repair,shopping,car_repair,Kandy,,Central,7.2904939,80.7092832,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005378,Gihan Hardware,gihan hardware,shopping,hardware,Kandy,,Central,7.2794314,80.6776064,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005379,Gihan motores,gihan motores,shopping,motorcycle,Badulla,,Uva,6.8967843,80.9192252,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005380,Gihan's Family Restaurant,gihan s family restaurant,food,restaurant,Kalutara,,Western,6.4688889,80.0795026,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005381,Gihan Studio,gihan studio,shopping,photo,Kalutara,,Western,6.472425250000001,79.9847154,Mo-Su 09:00-19:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005382,Gihan Tyre House,gihan tyre house,shopping,tyres,Hambantota,,Southern,6.0202714,80.7164214,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005383,Gihans beach Resort,gihans beach resort,food,restaurant,Colombo,Dehiwala,Western,6.8525115,79.8614723,11:00-23:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005384,GIHANS CHINESEE RESTAURANT,gihans chinesee restaurant,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0005385,GIHANS FAMILY RESTAURANT AND GUEST,gihans family restaurant and guest,accommodation,Guest Houses,Colombo,Dehiwala-Mount Lavinia,,6.857903,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0005386,GIHANS FAMILY RESTUARANT,gihans family restuarant,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0005387,Gihans,gihans,food,restaurant,Colombo,Wijerama,Western,6.8578259,79.9082511,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0005388,Gills,gills,food,cafe,Kalutara,,Western,6.4688234,80.0769788,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
